Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The TesterLevel,The Tester - AdvancedLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The TesterProgress,The Tester - AdvancedProgress,Assert and TestedProgress
2025-04-17 09:44:46.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
2025-04-17 09:44:50.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
2025-04-17 09:44:55.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
2025-04-17 09:45:00.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
2025-04-17 09:45:00.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0
2025-04-17 09:45:02.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,1,2,0,0,0,0,0,0,1,4,0,0
2025-04-17 09:45:02.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,8,0,1,1,2,0,0,0,0,0,0,1,4,0,0
2025-04-17 09:45:02.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,8,0,1,1,2,0,0,0,0,0,0,1,4,0,0
2025-04-17 09:45:02.312,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,15,8,0,1,1,2,0,0,0,0,0,0,1,4,0,0
2025-04-17 09:46:52.367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,15,8,0,1,1,2,2,0,0,0,0,0,1,4,0,0
2025-04-17 09:46:52.367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,2,0,0,0,0,0,1,4,0,0
2025-04-17 09:47:34.722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,2,1,0,0,0,0,1,4,0,0
2025-04-17 09:47:37.195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,2,1,0,0,0,0,1,5,0,0
2025-04-17 09:47:54.446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,2,1,0,0,0,0,1,6,0,0
2025-04-17 09:48:28.996,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,6,0,0
2025-04-17 09:48:31.446,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,7,0,0
2025-04-17 09:49:12.057,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,8,0,0
2025-04-17 09:50:48.105,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,9,0,0
2025-04-17 09:53:02.098,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,10,0,0
2025-04-17 09:54:29.621,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,11,0,0
2025-04-17 09:55:21.082,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,1,15,8,0,1,1,2,3,1,0,0,0,0,1,11,0,0
2025-04-17 09:56:01.278,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,1,15,8,0,1,1,2,4,1,0,0,0,0,1,11,0,0
2025-04-17 09:56:27.894,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,1,15,8,0,1,1,2,4,1,0,0,0,0,1,12,0,0
2025-04-17 10:02:59.849,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6,1,15,8,0,1,1,2,5,1,0,0,0,0,1,12,0,0
2025-04-17 10:02:59.865,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,6,1,15,8,0,1,1,2,5,1,0,0,0,0,1,12,0,0
2025-04-17 10:03:03.372,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,6,1,15,8,0,1,1,2,5,1,0,0,0,0,1,13,0,0
