Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The TesterLevel,The Tester - AdvancedLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The TesterProgress,The Tester - AdvancedProgress,Assert and TestedProgress
2025-04-17 09:52:24.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-04-17 09:52:24.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2025-04-17 09:52:39.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2025-04-17 09:52:40.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
2025-04-17 09:54:23.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4
2025-04-17 09:54:23.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4
2025-04-17 09:54:24.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6
2025-04-17 09:54:24.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,8
2025-04-17 09:54:24.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,8
2025-04-17 09:58:40.176,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,8
2025-04-17 09:58:40.18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,8
2025-04-17 09:58:42.893,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,10
2025-04-17 09:58:42.911,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,12
2025-04-17 09:58:43.279,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,12
2025-04-17 10:00:48.232,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,14
2025-04-17 10:00:48.239,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,16
2025-04-17 10:00:48.612,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,16
2025-04-17 10:02:15.65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,18
2025-04-17 10:02:15.659,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,20
2025-04-17 10:02:16.037,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,20
2025-04-17 10:03:28.039,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,22
2025-04-17 10:03:28.046,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,24
2025-04-17 10:03:28.425,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,7,0,24
